DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.57.21, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.498424ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_39, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Fade.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.076808ms, TagPackageExports=0.056945ms, BeginCacheForCookedPlatformData=0.038072ms, SerializeImports=0.056613ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.009272ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.160899ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.048667ms, SerializeBulkData=0.007946ms, AsyncWrite=0.052970ms, UnaccountedTime=0.125807ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E38B68B34F759D23C6E5CD925E4D1__0CE220EB3D4FD3B5ACE81675281E08167F8FFB90, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=638 bytes, Retrieved=true, Duration=0.087071ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_136, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E55F8197440DD2855E7F4D9816C88__8C327CBFD9FF709EE9C0ADFE1A98D0ACA249D12C, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.073496ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_40, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Move.uasset, FlushAsyncLoading=0.019867ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.066545ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.049990ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003308ms, SerializeSummary=0.006951ms, SerializeNames=0.012584ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.147328ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008605ms, SerializeExports=0.047013ms, SerializeBulkData=0.007614ms, AsyncWrite=0.048667ms, UnaccountedTime=0.126801ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_137, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_41, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Slomo.uasset, FlushAsyncLoading=0.004638ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.066545ms, TagPackageExports=0.050653ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006620ms, SerializeNames=0.011589ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.154942ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009269ms, SerializeExports=0.047013ms, SerializeBulkData=0.007614ms, AsyncWrite=0.051979ms, UnaccountedTime=0.129446ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_A6C0C4B74D09BE1A7E2C31B7CA775__2D28A6C5912624B2DBBF3FF9FB4C97846C5B7077, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.089057ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_138, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7D98C11E41884B4A67A497A07B028__D056AE9858611F8551086C386BCEE9909E137C18, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.078134ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_42, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_ColorTrack.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.074822ms, TagPackageExports=0.051979ms, BeginCacheForCookedPlatformData=0.084423ms, SerializeImports=0.068862ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.008278ms, SerializeNames=0.021521ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.158254ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.050984ms, SerializeBulkData=0.007946ms, AsyncWrite=0.051316ms, UnaccountedTime=0.136070ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_139, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.017215ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_74A80EB64112E46096AE17A812C2E__32D9314BA780A4635F4D9438DDA2247718FB4F30, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.094686ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_43, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Toggle.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.076145ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.329085ms, SerializeImports=0.067871ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.003643ms, SerializeSummary=0.008937ms, SerializeNames=0.013907ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.163551ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.048004ms, SerializeBulkData=0.007614ms, AsyncWrite=0.062574ms, UnaccountedTime=0.133753ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_140, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.016883ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_264ABDF14257816FFA9477A6F6A19__71DD30F5112AC1A014C28B76271EDEA08C0ADCBD, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.089061ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_44, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_AudioMaster.uasset, FlushAsyncLoading=0.004303ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.070848ms, TagPackageExports=0.048004ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.049662ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.002980ms, SerializeSummary=0.006288ms, SerializeNames=0.011589ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.147324ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004638ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008609ms, SerializeExports=0.046019ms, SerializeBulkData=0.007283ms, AsyncWrite=0.047013ms, UnaccountedTime=0.124153ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_141, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_45, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Sound.uasset, FlushAsyncLoading=0.003643ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.072505ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.048336ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.002980ms, SerializeSummary=0.005629ms, SerializeNames=0.010926ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006620ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.142030ms, SortExportsSeekfree=0.001986ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008609ms, SerializeExports=0.045687ms, SerializeBulkData=0.006951ms, AsyncWrite=0.046682ms, UnaccountedTime=0.122167ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_142, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_025102BB43BBEAC3F075788919382__415C2D27E6ACF5C574EC3FA12E7157E4BEC79018, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.073165ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_143, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.011917ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_46, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MatineeGroups/MAT_Groups_Vector.uasset, FlushAsyncLoading=0.003971ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001989ms, ResetLoadersForSaveUnMarkAllObjects=0.058930ms, TagPackageExports=0.049990ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.048004ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.002649ms, SerializeSummary=0.005629ms, SerializeNames=0.010926ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.006951ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.145342ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004303ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001326ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008605ms, SerializeExports=0.045359ms, SerializeBulkData=0.006951ms, AsyncWrite=0.046682ms, UnaccountedTime=0.123821ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C55865344733442FBAD7D29E0B657__7BFAF20CFBEEA955F1DE6DC2AC8C1905FAD1B870, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.131436ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_145, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_47, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/MAT_Groups_Visibility.uasset, FlushAsyncLoading=0.003643ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.056282ms, TagPackageExports=0.049990ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.048008ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.002977ms, SerializeSummary=0.005629ms, SerializeNames=0.010263ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.006620ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.137061ms, SortExportsSeekfree=0.002321ms, BuildDependencyMap=0.004303ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001322ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008605ms, SerializeExports=0.044696ms, SerializeBulkData=0.006951ms, AsyncWrite=0.044696ms, UnaccountedTime=0.117529ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A6029554EC6CEDCFFC9E0836D465__9F14F5F2F7989F1688C192C169860E1967FA0529, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=0.063896ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_147, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.10.28-21.57.26, HierarchicalDDC, Duration=0.009600ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_48, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTextureCube.uasset, FlushAsyncLoading=0.003640ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001989ms, ResetLoadersForSaveUnMarkAllObjects=0.061247ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.046350ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003640ms, SerializeSummary=0.005960ms, SerializeNames=0.009269ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.006288ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.117861ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004306ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.052638ms, SerializeBulkData=0.007614ms, AsyncWrite=0.054959ms, UnaccountedTime=0.127129ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C349D2FA2A30FC1134357D3272F2DC90__9CAE132C99390C163EA7822A81369E3926FE8834, StartTime=2015.10.28-21.57.26, HierarchicalDDC, DataSize=66176 bytes, Retrieved=true, Duration=0.221152ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_49, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Master.uasset, FlushAsyncLoading=0.003640ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.054628ms, TagPackageExports=0.009272ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.015229ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.005297ms, SerializeSummary=0.005629ms, SerializeNames=0.018537ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.024166ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.037082ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007946ms, SerializeExports=0.007614ms, SerializeBulkData=0.006292ms, AsyncWrite=0.043038ms, UnaccountedTime=0.074822ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_50, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/Music.uasset, FlushAsyncLoading=0.003640ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.055622ms, TagPackageExports=0.008609ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.013907ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003308ms, SerializeSummary=0.005629ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.002980ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.034433ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008278ms, SerializeExports=0.006951ms, SerializeBulkData=0.006955ms, AsyncWrite=0.042379ms, UnaccountedTime=0.062902ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_51, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSounds/SFX.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.074491ms, TagPackageExports=0.009932ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.018541ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005625ms, SerializeSummary=0.006955ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.026155ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.045024ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009269ms, SerializeExports=0.009269ms, SerializeBulkData=0.007283ms, AsyncWrite=0.048667ms, UnaccountedTime=0.071511ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
